ID,_ItemID,_Start_Year,_Start_Month,_Start_Day,_Start_Hour,_Start_Minute,_End_Year,_End_Month,_End_Day,_End_Hour,_End_Minute,_CountType,_LimitType,_LimitCount,_Notice,_Notice_Before
21102211,1300001260,2021,11,7,0,0,2021,11,8,0,0,2,2,3,,0
21102212,1300001260,2021,11,8,0,0,2021,11,9,0,0,2,2,3,,0
21102213,1300001260,2021,11,9,0,0,2021,11,10,0,0,2,2,3,,0
21102214,1300001260,2021,11,10,0,0,2021,11,11,0,0,2,2,3,,0
21102215,1300001260,2021,11,11,0,0,2021,11,11,10,0,2,2,3,,0
21102216,1300001264,2021,10,28,0,0,2021,10,29,0,0,2,2,5,,0
21102217,1300001264,2021,10,29,0,0,2021,10,30,0,0,2,2,5,,0
21102218,1300001264,2021,10,30,0,0,2021,10,31,0,0,2,2,5,,0
21102219,1300001264,2021,10,31,0,0,2021,11,1,0,0,2,2,5,,0
21102220,1300001264,2021,11,1,0,0,2021,11,2,0,0,2,2,5,,0
21102221,1300001264,2021,11,2,0,0,2021,11,3,0,0,2,2,5,,0
21102222,1300001264,2021,11,3,0,0,2021,11,4,0,0,2,2,5,,0
21102223,1300001264,2021,11,4,0,0,2021,11,5,0,0,2,2,5,,0
21102224,1300001264,2021,11,5,0,0,2021,11,6,0,0,2,2,5,,0
21102225,1300001264,2021,11,6,0,0,2021,11,7,0,0,2,2,5,,0
21102226,1300001264,2021,11,7,0,0,2021,11,8,0,0,2,2,5,,0
21102227,1300001264,2021,11,8,0,0,2021,11,9,0,0,2,2,5,,0
21102228,1300001264,2021,11,9,0,0,2021,11,10,0,0,2,2,5,,0
21102229,1300001264,2021,11,10,0,0,2021,11,11,0,0,2,2,5,,0
21102230,1300001264,2021,11,11,0,0,2021,11,11,10,0,2,2,5,,0
21102231,1300001265,2021,10,28,0,0,2021,10,29,0,0,2,2,1,,0
21102232,1300001265,2021,10,29,0,0,2021,10,30,0,0,2,2,1,,0
21102233,1300001265,2021,10,30,0,0,2021,10,31,0,0,2,2,1,,0
21102234,1300001265,2021,10,31,0,0,2021,11,1,0,0,2,2,1,,0
21102235,1300001265,2021,11,1,0,0,2021,11,2,0,0,2,2,1,,0
21102236,1300001265,2021,11,2,0,0,2021,11,3,0,0,2,2,1,,0
21102237,1300001265,2021,11,3,0,0,2021,11,4,0,0,2,2,1,,0
21102238,1300001265,2021,11,4,0,0,2021,11,5,0,0,2,2,1,,0
21102239,1300001265,2021,11,5,0,0,2021,11,6,0,0,2,2,1,,0
21102240,1300001265,2021,11,6,0,0,2021,11,7,0,0,2,2,1,,0
21102241,1300001265,2021,11,7,0,0,2021,11,8,0,0,2,2,1,,0
21102242,1300001265,2021,11,8,0,0,2021,11,9,0,0,2,2,1,,0
21102243,1300001265,2021,11,9,0,0,2021,11,10,0,0,2,2,1,,0
21102244,1300001265,2021,11,10,0,0,2021,11,11,0,0,2,2,1,,0
21102245,1300001265,2021,11,11,0,0,2021,11,11,10,0,2,2,1,,0
21110501,1300001267,2021,11,11,0,0,2021,11,12,0,0,2,2,10,,0
21110502,1300001267,2021,11,12,0,0,2021,11,13,0,0,2,2,10,,0
21110503,1300001267,2021,11,13,0,0,2021,11,14,0,0,2,2,10,,0
21110504,1300001267,2021,11,14,0,0,2021,11,15,0,0,2,2,10,,0
21110505,1300001267,2021,11,15,0,0,2021,11,16,0,0,2,2,10,,0
21110506,1300001267,2021,11,16,0,0,2021,11,17,0,0,2,2,10,,0
21110507,1300001267,2021,11,17,0,0,2021,11,18,0,0,2,2,10,,0
21110508,1300001267,2021,11,18,0,0,2021,11,19,0,0,2,2,10,,0
21110509,1300001267,2021,11,19,0,0,2021,11,20,0,0,2,2,10,,0
21110510,1300001267,2021,11,20,0,0,2021,11,21,0,0,2,2,10,,0
21110511,1300001267,2021,11,21,0,0,2021,11,22,0,0,2,2,10,,0
21110512,1300001267,2021,11,22,0,0,2021,11,23,0,0,2,2,10,,0
21110513,1300001267,2021,11,23,0,0,2021,11,24,0,0,2,2,10,,0
21110514,1300001267,2021,11,24,0,0,2021,11,25,0,0,2,2,10,,0
21110515,1300001267,2021,11,25,0,0,2021,11,25,10,0,2,2,10,,0
21110516,1300001268,2021,11,11,0,0,2021,11,12,0,0,2,2,10,,0
21110517,1300001268,2021,11,12,0,0,2021,11,13,0,0,2,2,10,,0
21110518,1300001268,2021,11,13,0,0,2021,11,14,0,0,2,2,10,,0
21110519,1300001268,2021,11,14,0,0,2021,11,15,0,0,2,2,10,,0
21110520,1300001268,2021,11,15,0,0,2021,11,16,0,0,2,2,10,,0
21110521,1300001268,2021,11,16,0,0,2021,11,17,0,0,2,2,10,,0
21110522,1300001268,2021,11,17,0,0,2021,11,18,0,0,2,2,10,,0
21110523,1300001268,2021,11,18,0,0,2021,11,19,0,0,2,2,10,,0
21110524,1300001268,2021,11,19,0,0,2021,11,20,0,0,2,2,10,,0
21110525,1300001268,2021,11,20,0,0,2021,11,21,0,0,2,2,10,,0
21110526,1300001268,2021,11,21,0,0,2021,11,22,0,0,2,2,10,,0
21110527,1300001268,2021,11,22,0,0,2021,11,23,0,0,2,2,10,,0
21110528,1300001268,2021,11,23,0,0,2021,11,24,0,0,2,2,10,,0
21110529,1300001268,2021,11,24,0,0,2021,11,25,0,0,2,2,10,,0
21110530,1300001268,2021,11,25,0,0,2021,11,25,10,0,2,2,10,,0
21110531,1300001269,2021,11,11,0,0,2021,11,12,0,0,2,2,10,,0
21110532,1300001269,2021,11,12,0,0,2021,11,13,0,0,2,2,10,,0
21110533,1300001269,2021,11,13,0,0,2021,11,14,0,0,2,2,10,,0
21110534,1300001269,2021,11,14,0,0,2021,11,15,0,0,2,2,10,,0
21110535,1300001269,2021,11,15,0,0,2021,11,16,0,0,2,2,10,,0
21110536,1300001269,2021,11,16,0,0,2021,11,17,0,0,2,2,10,,0
21110537,1300001269,2021,11,17,0,0,2021,11,18,0,0,2,2,10,,0
21110538,1300001269,2021,11,18,0,0,2021,11,19,0,0,2,2,10,,0
21110539,1300001269,2021,11,19,0,0,2021,11,20,0,0,2,2,10,,0
21110540,1300001269,2021,11,20,0,0,2021,11,21,0,0,2,2,10,,0
21110541,1300001269,2021,11,21,0,0,2021,11,22,0,0,2,2,10,,0
21110542,1300001269,2021,11,22,0,0,2021,11,23,0,0,2,2,10,,0
21110543,1300001269,2021,11,23,0,0,2021,11,24,0,0,2,2,10,,0
21110544,1300001269,2021,11,24,0,0,2021,11,25,0,0,2,2,10,,0
21110545,1300001269,2021,11,25,0,0,2021,11,25,10,0,2,2,10,,0
22011301,170196284,2022,1,20,0,0,2022,1,21,0,0,2,2,3,,0
22011302,170196284,2022,1,21,0,0,2022,1,22,0,0,2,2,3,,0
22011303,170196284,2022,1,22,0,0,2022,1,23,0,0,2,2,3,,0
22011304,170196284,2022,1,23,0,0,2022,1,24,0,0,2,2,3,,0
22011305,170196284,2022,1,24,0,0,2022,1,25,0,0,2,2,3,,0
22011306,170196284,2022,1,25,0,0,2022,1,26,0,0,2,2,3,,0
22011307,170196284,2022,1,26,0,0,2022,1,27,0,0,2,2,3,,0
22011308,170196284,2022,1,27,0,0,2022,1,28,0,0,2,2,3,,0
22011309,170196284,2022,1,28,0,0,2022,1,29,0,0,2,2,3,,0
22011310,170196284,2022,1,29,0,0,2022,1,30,0,0,2,2,3,,0
22011311,170196284,2022,1,30,0,0,2022,1,31,0,0,2,2,3,,0
22011312,170196284,2022,1,31,0,0,2022,2,1,0,0,2,2,3,,0
22011313,170196284,2022,2,1,0,0,2022,2,2,0,0,2,2,3,,0
22011314,170196284,2022,2,2,0,0,2022,2,3,0,0,2,2,3,,0
22011315,170196284,2022,2,3,0,0,2022,2,4,0,0,2,2,3,,0
22011316,170196284,2022,2,4,0,0,2022,2,5,0,0,2,2,3,,0
22011317,170196284,2022,2,5,0,0,2022,2,6,0,0,2,2,3,,0
22011318,170196284,2022,2,6,0,0,2022,2,7,0,0,2,2,3,,0
22011319,170196284,2022,2,7,0,0,2022,2,8,0,0,2,2,3,,0
22011320,170196284,2022,2,8,0,0,2022,2,9,0,0,2,2,3,,0
22011321,170196284,2022,2,9,0,0,2022,2,10,0,0,2,2,3,,0
22011322,170196284,2022,2,10,0,0,2022,2,11,0,0,2,2,3,,0
22011323,170196284,2022,2,11,0,0,2022,2,12,0,0,2,2,3,,0
22011324,170196284,2022,2,12,0,0,2022,2,13,0,0,2,2,3,,0
22011325,170196284,2022,2,13,0,0,2022,2,14,0,0,2,2,3,,0
22011326,190147339,2022,1,20,0,0,2022,1,21,0,0,2,2,10,,0
22011327,190147339,2022,1,21,0,0,2022,1,22,0,0,2,2,10,,0
22011328,190147339,2022,1,22,0,0,2022,1,23,0,0,2,2,10,,0
22011329,190147339,2022,1,23,0,0,2022,1,24,0,0,2,2,10,,0
22011330,190147339,2022,1,24,0,0,2022,1,25,0,0,2,2,10,,0
22011331,190147339,2022,1,25,0,0,2022,1,26,0,0,2,2,10,,0
22011332,190147339,2022,1,26,0,0,2022,1,27,0,0,2,2,10,,0
22011333,190147339,2022,1,27,0,0,2022,1,28,0,0,2,2,10,,0
22011334,190147339,2022,1,28,0,0,2022,1,29,0,0,2,2,10,,0
22011335,190147339,2022,1,29,0,0,2022,1,30,0,0,2,2,10,,0
22011336,190147339,2022,1,30,0,0,2022,1,31,0,0,2,2,10,,0
22011337,190147339,2022,1,31,0,0,2022,2,1,0,0,2,2,10,,0
22011338,190147339,2022,2,1,0,0,2022,2,2,0,0,2,2,10,,0
22011339,190147339,2022,2,2,0,0,2022,2,3,0,0,2,2,10,,0
22011340,190147339,2022,2,3,0,0,2022,2,4,0,0,2,2,10,,0
22011341,190147339,2022,2,4,0,0,2022,2,5,0,0,2,2,10,,0
22011342,190147339,2022,2,5,0,0,2022,2,6,0,0,2,2,10,,0
22011343,190147339,2022,2,6,0,0,2022,2,7,0,0,2,2,10,,0
22011344,190147339,2022,2,7,0,0,2022,2,8,0,0,2,2,10,,0
22011345,190147339,2022,2,8,0,0,2022,2,9,0,0,2,2,10,,0
22011346,190147339,2022,2,9,0,0,2022,2,10,0,0,2,2,10,,0
22011347,190147339,2022,2,10,0,0,2022,2,11,0,0,2,2,10,,0
22011348,190147339,2022,2,11,0,0,2022,2,12,0,0,2,2,10,,0
22011349,190147339,2022,2,12,0,0,2022,2,13,0,0,2,2,10,,0
22011350,190147339,2022,2,13,0,0,2022,2,14,0,0,2,2,10,,0
22011351,190147340,2022,1,20,0,0,2022,1,21,0,0,2,2,1,,0
22011352,190147340,2022,1,21,0,0,2022,1,22,0,0,2,2,1,,0
22011353,190147340,2022,1,22,0,0,2022,1,23,0,0,2,2,1,,0
22011354,190147340,2022,1,23,0,0,2022,1,24,0,0,2,2,1,,0
22011355,190147340,2022,1,24,0,0,2022,1,25,0,0,2,2,1,,0
22011356,190147340,2022,1,25,0,0,2022,1,26,0,0,2,2,1,,0
22011357,190147340,2022,1,26,0,0,2022,1,27,0,0,2,2,1,,0
22011358,190147340,2022,1,27,0,0,2022,1,28,0,0,2,2,1,,0
22011359,190147340,2022,1,28,0,0,2022,1,29,0,0,2,2,1,,0
22011360,190147340,2022,1,29,0,0,2022,1,30,0,0,2,2,1,,0
22011361,190147340,2022,1,30,0,0,2022,1,31,0,0,2,2,1,,0
22011362,190147340,2022,1,31,0,0,2022,2,1,0,0,2,2,1,,0
22011363,190147340,2022,2,1,0,0,2022,2,2,0,0,2,2,1,,0
22011364,190147340,2022,2,2,0,0,2022,2,3,0,0,2,2,1,,0
22011365,190147340,2022,2,3,0,0,2022,2,4,0,0,2,2,1,,0
22011366,190147340,2022,2,4,0,0,2022,2,5,0,0,2,2,1,,0
22011367,190147340,2022,2,5,0,0,2022,2,6,0,0,2,2,1,,0
22011368,190147340,2022,2,6,0,0,2022,2,7,0,0,2,2,1,,0
22011369,190147340,2022,2,7,0,0,2022,2,8,0,0,2,2,1,,0
22011370,190147340,2022,2,8,0,0,2022,2,9,0,0,2,2,1,,0
22011371,190147340,2022,2,9,0,0,2022,2,10,0,0,2,2,1,,0
22011372,190147340,2022,2,10,0,0,2022,2,11,0,0,2,2,1,,0
22011373,190147340,2022,2,11,0,0,2022,2,12,0,0,2,2,1,,0
22011374,190147340,2022,2,12,0,0,2022,2,13,0,0,2,2,1,,0
22011375,190147340,2022,2,13,0,0,2022,2,14,0,0,2,2,1,,0
22011376,1300001311,2022,1,20,0,0,2022,1,21,0,0,2,2,10,,0
22011377,1300001311,2022,1,21,0,0,2022,1,22,0,0,2,2,10,,0
22011378,1300001311,2022,1,22,0,0,2022,1,23,0,0,2,2,10,,0
22011379,1300001311,2022,1,23,0,0,2022,1,24,0,0,2,2,10,,0
22011380,1300001311,2022,1,24,0,0,2022,1,25,0,0,2,2,10,,0
22011381,1300001311,2022,1,25,0,0,2022,1,26,0,0,2,2,10,,0
22011382,1300001311,2022,1,26,0,0,2022,1,27,0,0,2,2,10,,0
22011383,1300001311,2022,1,27,0,0,2022,1,28,0,0,2,2,10,,0
22011384,1300001311,2022,1,28,0,0,2022,1,29,0,0,2,2,10,,0
22011385,1300001311,2022,1,29,0,0,2022,1,30,0,0,2,2,10,,0
22011386,1300001311,2022,1,30,0,0,2022,1,31,0,0,2,2,10,,0
22011387,1300001311,2022,1,31,0,0,2022,2,1,0,0,2,2,10,,0
22011388,1300001311,2022,2,1,0,0,2022,2,2,0,0,2,2,10,,0
22011389,1300001311,2022,2,2,0,0,2022,2,3,0,0,2,2,10,,0
22011390,1300001311,2022,2,3,0,0,2022,2,4,0,0,2,2,10,,0
22011391,1300001311,2022,2,4,0,0,2022,2,5,0,0,2,2,10,,0
22011392,1300001311,2022,2,5,0,0,2022,2,6,0,0,2,2,10,,0
22011393,1300001311,2022,2,6,0,0,2022,2,7,0,0,2,2,10,,0
22011394,1300001311,2022,2,7,0,0,2022,2,8,0,0,2,2,10,,0
22011395,1300001311,2022,2,8,0,0,2022,2,9,0,0,2,2,10,,0
22011396,1300001311,2022,2,9,0,0,2022,2,10,0,0,2,2,10,,0
22011397,1300001311,2022,2,10,0,0,2022,2,11,0,0,2,2,10,,0
22011398,1300001311,2022,2,11,0,0,2022,2,12,0,0,2,2,10,,0
22011399,1300001311,2022,2,12,0,0,2022,2,13,0,0,2,2,10,,0
22011400,1300001311,2022,2,13,0,0,2022,2,14,0,0,2,2,10,,0
22011401,1300001312,2022,1,29,0,0,2022,1,30,0,0,2,2,10,,0
22011402,1300001312,2022,1,30,0,0,2022,1,31,0,0,2,2,10,,0
22011403,1300001312,2022,1,31,0,0,2022,2,1,0,0,2,2,10,,0
22011404,1300001312,2022,2,1,0,0,2022,2,2,0,0,2,2,10,,0
22011405,1300001312,2022,2,2,0,0,2022,2,3,0,0,2,2,10,,0
22011406,1300001312,2022,2,3,0,0,2022,2,4,0,0,2,2,10,,0
22011407,1300001312,2022,2,4,0,0,2022,2,5,0,0,2,2,10,,0
22011408,1300001312,2022,2,5,0,0,2022,2,6,0,0,2,2,10,,0
22011409,1300001312,2022,2,6,0,0,2022,2,7,0,0,2,2,10,,0
22011410,1300001312,2022,2,7,0,0,2022,2,8,0,0,2,2,10,,0
22011411,1300001312,2022,2,8,0,0,2022,2,9,0,0,2,2,10,,0
22011412,1300001312,2022,2,9,0,0,2022,2,10,0,0,2,2,10,,0
22011413,1300001312,2022,2,10,0,0,2022,2,11,0,0,2,2,10,,0
22011414,1300001312,2022,2,11,0,0,2022,2,12,0,0,2,2,10,,0
22011415,1300001312,2022,2,12,0,0,2022,2,13,0,0,2,2,10,,0
22011416,1300001312,2022,2,13,0,0,2022,2,14,0,0,2,2,10,,0
22011417,1300001312,2022,2,14,0,0,2022,2,15,0,0,2,2,10,,0
22011418,1300001312,2022,2,15,0,0,2022,2,16,0,0,2,2,10,,0
22011419,1300001312,2022,2,16,0,0,2022,2,17,0,0,2,2,10,,0
22011420,1300001312,2022,2,17,0,0,2022,2,17,10,0,2,2,10,,0
22011421,1300001313,2022,1,29,0,0,2022,1,30,0,0,2,2,1,,0
22011422,1300001313,2022,1,30,0,0,2022,1,31,0,0,2,2,1,,0
22011423,1300001313,2022,1,31,0,0,2022,2,1,0,0,2,2,1,,0
22011424,1300001313,2022,2,1,0,0,2022,2,2,0,0,2,2,1,,0
22011425,1300001313,2022,2,2,0,0,2022,2,3,0,0,2,2,1,,0
22011426,1300001313,2022,2,3,0,0,2022,2,4,0,0,2,2,1,,0
22011427,1300001313,2022,2,4,0,0,2022,2,5,0,0,2,2,1,,0
22011428,1300001313,2022,2,5,0,0,2022,2,6,0,0,2,2,1,,0
22011429,1300001313,2022,2,6,0,0,2022,2,7,0,0,2,2,1,,0
22011430,1300001313,2022,2,7,0,0,2022,2,8,0,0,2,2,1,,0
22011431,1300001313,2022,2,8,0,0,2022,2,9,0,0,2,2,1,,0
22011432,1300001313,2022,2,9,0,0,2022,2,10,0,0,2,2,1,,0
22011433,1300001313,2022,2,10,0,0,2022,2,11,0,0,2,2,1,,0
22011434,1300001313,2022,2,11,0,0,2022,2,12,0,0,2,2,1,,0
22011435,1300001313,2022,2,12,0,0,2022,2,13,0,0,2,2,1,,0
22011436,1300001313,2022,2,13,0,0,2022,2,14,0,0,2,2,1,,0
22011437,1300001313,2022,2,14,0,0,2022,2,15,0,0,2,2,1,,0
22011438,1300001313,2022,2,15,0,0,2022,2,16,0,0,2,2,1,,0
22011439,1300001313,2022,2,16,0,0,2022,2,17,0,0,2,2,1,,0
22011440,1300001313,2022,2,17,0,0,2022,2,17,10,0,2,2,1,,0
22020801,1300001326,2022,2,17,0,0,2022,2,18,0,0,2,2,10,,0
22020802,1300001326,2022,2,18,0,0,2022,2,19,0,0,2,2,10,,0
22020803,1300001326,2022,2,19,0,0,2022,2,20,0,0,2,2,10,,0
22020804,1300001326,2022,2,20,0,0,2022,2,21,0,0,2,2,10,,0
22020805,1300001326,2022,2,21,0,0,2022,2,22,0,0,2,2,10,,0
22020806,1300001326,2022,2,22,0,0,2022,2,23,0,0,2,2,10,,0
22020807,1300001326,2022,2,23,0,0,2022,2,24,0,0,2,2,10,,0
22020808,1300001326,2022,2,24,0,0,2022,2,25,0,0,2,2,10,,0
22020809,1300001326,2022,2,25,0,0,2022,2,26,0,0,2,2,10,,0
22020810,1300001326,2022,2,26,0,0,2022,2,27,0,0,2,2,10,,0
22020811,1300001326,2022,2,27,0,0,2022,2,28,0,0,2,2,10,,0
22020812,1300001326,2022,2,28,0,0,2022,3,1,0,0,2,2,10,,0
22020813,1300001326,2022,3,1,0,0,2022,3,2,0,0,2,2,10,,0
22020814,1300001326,2022,3,2,0,0,2022,3,3,0,0,2,2,10,,0
22020815,1300001326,2022,3,3,0,0,2022,3,3,10,0,2,2,10,,0
22021801,1300001328,2022,3,3,0,0,2022,3,4,0,0,2,2,10,,0
22021802,1300001328,2022,3,4,0,0,2022,3,5,0,0,2,2,10,,0
22021803,1300001328,2022,3,5,0,0,2022,3,6,0,0,2,2,10,,0
22021804,1300001328,2022,3,6,0,0,2022,3,7,0,0,2,2,10,,0
22021805,1300001328,2022,3,7,0,0,2022,3,8,0,0,2,2,10,,0
22021806,1300001328,2022,3,8,0,0,2022,3,9,0,0,2,2,10,,0
22021807,1300001328,2022,3,9,0,0,2022,3,10,0,0,2,2,10,,0
22021808,1300001328,2022,3,10,0,0,2022,3,11,0,0,2,2,10,,0
22021809,1300001328,2022,3,11,0,0,2022,3,12,0,0,2,2,10,,0
22021810,1300001328,2022,3,12,0,0,2022,3,13,0,0,2,2,10,,0
22021811,1300001328,2022,3,13,0,0,2022,3,14,0,0,2,2,10,,0
22021812,1300001328,2022,3,14,0,0,2022,3,15,0,0,2,2,10,,0
22021813,1300001328,2022,3,15,0,0,2022,3,16,0,0,2,2,10,,0
22021814,1300001328,2022,3,16,0,0,2022,3,17,0,0,2,2,10,,0
22021815,1300001328,2022,3,17,0,0,2022,3,17,10,0,2,2,10,,0
22021816,1300001329,2022,3,3,0,0,2022,3,4,0,0,2,2,5,,0
22021817,1300001329,2022,3,4,0,0,2022,3,5,0,0,2,2,5,,0
22021818,1300001329,2022,3,5,0,0,2022,3,6,0,0,2,2,5,,0
22021819,1300001329,2022,3,6,0,0,2022,3,7,0,0,2,2,5,,0
22021820,1300001329,2022,3,7,0,0,2022,3,8,0,0,2,2,5,,0
22021821,1300001329,2022,3,8,0,0,2022,3,9,0,0,2,2,5,,0
22021822,1300001329,2022,3,9,0,0,2022,3,10,0,0,2,2,5,,0
22021823,1300001329,2022,3,10,0,0,2022,3,11,0,0,2,2,5,,0
22021824,1300001329,2022,3,11,0,0,2022,3,12,0,0,2,2,5,,0
22021825,1300001329,2022,3,12,0,0,2022,3,13,0,0,2,2,5,,0
22021826,1300001329,2022,3,13,0,0,2022,3,14,0,0,2,2,5,,0
22021827,1300001329,2022,3,14,0,0,2022,3,15,0,0,2,2,5,,0
22021828,1300001329,2022,3,15,0,0,2022,3,16,0,0,2,2,5,,0
22021829,1300001329,2022,3,16,0,0,2022,3,17,0,0,2,2,5,,0
22021830,1300001329,2022,3,17,0,0,2022,3,17,10,0,2,2,5,,0
22021831,1300001330,2022,3,3,0,0,2022,3,4,0,0,2,2,5,,0
22021832,1300001330,2022,3,4,0,0,2022,3,5,0,0,2,2,5,,0
22021833,1300001330,2022,3,5,0,0,2022,3,6,0,0,2,2,5,,0
22021834,1300001330,2022,3,6,0,0,2022,3,7,0,0,2,2,5,,0
22021835,1300001330,2022,3,7,0,0,2022,3,8,0,0,2,2,5,,0
22021836,1300001330,2022,3,8,0,0,2022,3,9,0,0,2,2,5,,0
22021837,1300001330,2022,3,9,0,0,2022,3,10,0,0,2,2,5,,0
22021838,1300001330,2022,3,10,0,0,2022,3,11,0,0,2,2,5,,0
22021839,1300001330,2022,3,11,0,0,2022,3,12,0,0,2,2,5,,0
22021840,1300001330,2022,3,12,0,0,2022,3,13,0,0,2,2,5,,0
22021841,1300001330,2022,3,13,0,0,2022,3,14,0,0,2,2,5,,0
22021842,1300001330,2022,3,14,0,0,2022,3,15,0,0,2,2,5,,0
22021843,1300001330,2022,3,15,0,0,2022,3,16,0,0,2,2,5,,0
22021844,1300001330,2022,3,16,0,0,2022,3,17,0,0,2,2,5,,0
22021845,1300001330,2022,3,17,0,0,2022,3,17,10,0,2,2,5,,0
22031501,1300001332,2022,3,17,0,0,2022,3,18,0,0,2,2,15,,0
22031502,1300001332,2022,3,18,0,0,2022,3,19,0,0,2,2,15,,0
22031503,1300001332,2022,3,19,0,0,2022,3,20,0,0,2,2,15,,0
22031504,1300001332,2022,3,20,0,0,2022,3,21,0,0,2,2,15,,0
22031505,1300001332,2022,3,21,0,0,2022,3,22,0,0,2,2,15,,0
22031506,1300001332,2022,3,22,0,0,2022,3,23,0,0,2,2,15,,0
22031507,1300001332,2022,3,23,0,0,2022,3,24,0,0,2,2,15,,0
22031508,1300001332,2022,3,24,0,0,2022,3,25,0,0,2,2,15,,0
22031509,1300001332,2022,3,25,0,0,2022,3,26,0,0,2,2,15,,0
22031510,1300001332,2022,3,26,0,0,2022,3,27,0,0,2,2,15,,0
22031511,1300001332,2022,3,27,0,0,2022,3,28,0,0,2,2,15,,0
22031512,1300001332,2022,3,28,0,0,2022,3,29,0,0,2,2,15,,0
22031513,1300001332,2022,3,29,0,0,2022,3,30,0,0,2,2,15,,0
22031514,1300001332,2022,3,30,0,0,2022,3,31,0,0,2,2,15,,0
22031515,1300001332,2022,3,31,0,0,2022,3,31,10,0,2,2,15,,0
22032401,1300001338,2022,3,31,0,0,2022,4,1,0,0,2,2,20,,0
22032402,1300001338,2022,4,1,0,0,2022,4,2,0,0,2,2,20,,0
22032403,1300001338,2022,4,2,0,0,2022,4,3,0,0,2,2,20,,0
22032404,1300001338,2022,4,3,0,0,2022,4,4,0,0,2,2,20,,0
22032405,1300001338,2022,4,4,0,0,2022,4,5,0,0,2,2,20,,0
22032406,1300001338,2022,4,5,0,0,2022,4,6,0,0,2,2,20,,0
22032407,1300001338,2022,4,6,0,0,2022,4,7,0,0,2,2,20,,0
22032408,1300001338,2022,4,7,0,0,2022,4,8,0,0,2,2,20,,0
22032409,1300001338,2022,4,8,0,0,2022,4,9,0,0,2,2,20,,0
22032410,1300001338,2022,4,9,0,0,2022,4,10,0,0,2,2,20,,0
22032411,1300001338,2022,4,10,0,0,2022,4,11,0,0,2,2,20,,0
22032412,1300001338,2022,4,11,0,0,2022,4,12,0,0,2,2,20,,0
22032413,1300001338,2022,4,12,0,0,2022,4,13,0,0,2,2,20,,0
22032414,1300001338,2022,4,13,0,0,2022,4,14,0,0,2,2,20,,0
22032415,1300001338,2022,4,14,0,0,2022,4,14,10,0,2,2,20,,0
22032416,1300001339,2022,3,31,0,0,2022,4,1,0,0,2,2,5,,0
22032417,1300001339,2022,4,1,0,0,2022,4,2,0,0,2,2,5,,0
22032418,1300001339,2022,4,2,0,0,2022,4,3,0,0,2,2,5,,0
22032419,1300001339,2022,4,3,0,0,2022,4,4,0,0,2,2,5,,0
22032420,1300001339,2022,4,4,0,0,2022,4,5,0,0,2,2,5,,0
22032421,1300001339,2022,4,5,0,0,2022,4,6,0,0,2,2,5,,0
22032422,1300001339,2022,4,6,0,0,2022,4,7,0,0,2,2,5,,0
22032423,1300001339,2022,4,7,0,0,2022,4,8,0,0,2,2,5,,0
22032424,1300001339,2022,4,8,0,0,2022,4,9,0,0,2,2,5,,0
22032425,1300001339,2022,4,9,0,0,2022,4,10,0,0,2,2,5,,0
22032426,1300001339,2022,4,10,0,0,2022,4,11,0,0,2,2,5,,0
